links-href,picture-src,name,old price,new price,discount,series,color,type,suitable for,cpu brand,cpu name,cpu generation,ssd capacity,ram capacity,gpu processor,os system,screen size,screen resolution,screen type,webcam,warranty,rating,new price vnd,old price vnd,brand
https://www.flipkart.com/acer-predator-neo-2023-intel-core-i5-13th-gen-13500hx-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-phn16-71-59xw-phn16-71-553k-phn-16-71-gaming-laptop/p/itm4295aa0d4297e?pid=COMGZS9G8GX9YSRH&lid=LSTCOMGZS9G8GX9YSRHMOZNKD&marketplace=FLIPKART&q=acer&store=6bo%2Fb5g&srno=s_1_9&otracker=search&iid=c1e00956-fd6b-40e5-9403-3680907330c6.COMGZS9G8GX9YSRH.SEARCH&ssid=wptpz2rg8w0000001715372112266&qH=e4721cdedd884fee,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/2/n/y/-original-imagp7wfgcjkqgsn.jpeg?q=70&crop=false,Acer Predator Neo (2023) Intel Core i5 13th Gen 13500HX ,39617195.0,28948202.0,0.26,Predator Neo (2023),Obsidian Black,Gaming Laptop,Gaming,Intel,Core i5,13th,512,16,NVIDIA GeForce RTX 4050,Windows,16 Inch,2k,"WUXGA, IPS (In-Plane Switching) technology, high-brightness (400 nits)",Narrow USB HD camera with 1280 x 720 resolution and 720p HD video at 30 fps with Temporal Noise Reduction,1 Year International Travelers Warranty (ITW),4.5,"28,948,202 VND","39,617,195 VND",Acer
https://www.flipkart.com/acer-aspire-3-intel-core-i5-12th-gen-12350u-8-gb-512-gb-ssd-windows-11-home-a315-59-50cp-thin-light-laptop/p/itmb8e9fbe22f575?pid=COMGHR2J6FPYX8CB&lid=LSTCOMGHR2J6FPYX8CBKIAUH1&marketplace=FLIPKART&q=acer&store=6bo%2Fb5g&srno=s_1_8&otracker=search&iid=c1e00956-fd6b-40e5-9403-3680907330c6.COMGHR2J6FPYX8CB.SEARCH&ssid=wptpz2rg8w0000001715372112266&qH=e4721cdedd884fee,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/a/x/l/-original-imagqbud3jqmhdet.jpeg?q=70&crop=false,Acer Aspire 3 Intel Core i5 12th Gen 12350U ,15846695.0,11882202.0,0.25,Aspire 3,Pure Silver,Thin and Light Laptop,"Entertainment, Performance, Processing and Multitasking",Intel,Core i5,12th,512,8,Intel Integrated Iris Xe Graphics,Windows,15.6 inch,full hd,,"1280 x 720 Resolution, 720p HD video at 30fps",1 Year International Travelers Warranty (ITW),4.0,"11,882,202 VND","15,846,695 VND",Acer
https://www.flipkart.com/acer-nitro-v-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-anv15-51-549b-gaming-laptop/p/itm7f47abb013fde?pid=COMGTDRHU4RPFHXN&lid=LSTCOMGTDRHU4RPFHXN1O2KX3&marketplace=FLIPKART&q=acer&store=6bo%2Fb5g&srno=s_1_7&otracker=search&iid=c1e00956-fd6b-40e5-9403-3680907330c6.COMGTDRHU4RPFHXN.SEARCH&ssid=wptpz2rg8w0000001715372112266&qH=e4721cdedd884fee,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/d/w/x/anv15-51-gaming-laptop-acer-original-imagtkaqg3qxh6sh.jpeg?q=70&crop=false,Acer Nitro V Intel Core i5 13th Gen 13420H ,24379695.0,17367702.0,0.28,Nitro V,Obsidian Black,Gaming Laptop,Gaming,Intel,Core i5,13th,512,16,NVIDIA GeForce RTX 2050,Windows,15.6 Inch,full hd,"Full HD display with IPS (In-Plane Switching) technology, Acer ComfyView LED-backlit TFT LCD, 16:9 aspect ratio, supporting 144 Hz refresh rate. Wide viewing angle up to 170 degrees, Ultra-slim design, Mercury free, environment friendly",UFC with T-Type HD camera with Blue Glass lens with 1280 x 720 resolution and 720p HD video at 30 fps with Temporal Noise Reduction with Dual Mic,1 Year International Travelers Warranty (ITW),4.3,"17,367,702 VND","24,379,695 VND",Acer
https://www.flipkart.com/acer-aspire-3-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-a315-59-thin-light-laptop/p/itm9722f660b9fc6?pid=COMGMNCQ4WJFHAKQ&lid=LSTCOMGMNCQ4WJFHAKQZMVQPS&marketplace=FLIPKART&q=acer&store=6bo%2Fb5g&srno=s_1_6&otracker=search&iid=c1e00956-fd6b-40e5-9403-3680907330c6.COMGMNCQ4WJFHAKQ.SEARCH&ssid=wptpz2rg8w0000001715372112266&qH=e4721cdedd884fee,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/a/x/l/-original-imagqbud3jqmhdet.jpeg?q=70&crop=false,Acer Aspire 3 Intel Core i5 12th Gen 1235U ,15846695.0,12491702.0,0.21,Aspire 3,Pure Silver,Thin and Light Laptop,Processing and Multitasking,Intel,Core i5,12th,512,16,Intel Integrated Integrated,Windows,15.6 Inch,full hd,Full HD,HD,1 Year International Travelers Warranty,4.0,"12,491,702 VND","15,846,695 VND",Acer
https://www.flipkart.com/acer-swift-go-14-amd-ryzen-5-hexa-core-7530u-8-gb-512-gb-ssd-windows-11-home-sfg14-41-notebook/p/itmda82b9e283b1e?pid=COMGMNCQUA6YCGVT&lid=LSTCOMGMNCQUA6YCGVT4WDAEJ&marketplace=FLIPKART&q=acer&store=6bo%2Fb5g&srno=s_1_5&otracker=search&iid=c1e00956-fd6b-40e5-9403-3680907330c6.COMGMNCQUA6YCGVT.SEARCH&ssid=wptpz2rg8w0000001715372112266&qH=e4721cdedd884fee,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/p/a/a/-original-imagnc62xqsfpz7q.jpeg?q=70&crop=false,Acer Swift Go 14 AMD Ryzen 5 Hexa Core 7530U ,21636945.0,15234452.0,0.29,Swift Go 14,Pure Silver,Notebook,"Entertainment, Everyday Use, Performance, Processing and Multitasking, Travel and Business",AMD,Ryzen 5 Hexa Core,Unknow,512,8,AMD Radeon AMD,Windows,14 Inch,full hd,Full HD,HD,1 Year International Travelers Warranty,4.2,"15,234,452 VND","21,636,945 VND",Acer
https://www.flipkart.com/acer-aspire-lite-amd-ryzen-5-hexa-core-5500u-16-gb-1-tb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm0d5eddf7d0d52?pid=COMGU2D9ZAXCAHBU&lid=LSTCOMGU2D9ZAXCAHBU9NMK1M&marketplace=FLIPKART&q=acer&store=6bo%2Fb5g&srno=s_1_4&otracker=search&iid=c1e00956-fd6b-40e5-9403-3680907330c6.COMGU2D9ZAXCAHBU.SEARCH&ssid=wptpz2rg8w0000001715372112266&qH=e4721cdedd884fee,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/s/t/w/-original-imagvkpfeggfh9gg.jpeg?q=70&crop=false,Acer Aspire Lite AMD Ryzen 5 Hexa Core 5500U ,19808445.0,11577452.0,0.41,Aspire Lite,Steel Grey,Thin and Light Laptop,Processing and Multitasking,AMD,Ryzen 5 Hexa Core,Unknow,1,16,AMD Radeon AMD,Windows,15.6 Inch,full hd,Full HD,"HD webcam with 1280 x 720 resolution, 720p HD audio/video recording",1 Year Onsite Warranty,4.0,"11,577,452 VND","19,808,445 VND",Acer
https://www.flipkart.com/acer-aspire-3-intel-core-i3-12th-gen-8-gb-512-gb-ssd-windows-11-home-a315-59-thin-light-laptop/p/itm05f023c6da5dc?pid=COMGHR2J9RX2GG2G&lid=LSTCOMGHR2J9RX2GG2GGC5IT8&marketplace=FLIPKART&q=acer&store=6bo%2Fb5g&srno=s_1_3&otracker=search&iid=c1e00956-fd6b-40e5-9403-3680907330c6.COMGHR2J9RX2GG2G.SEARCH&ssid=wptpz2rg8w0000001715372112266&qH=e4721cdedd884fee,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/g/v/h/-original-imagqbudxbf9djaz.jpeg?q=70&crop=false,Acer Aspire 3 Intel Core i3 12th Gen ,14932445.0,9748952.0,0.34,Aspire 3,Pure Silver,Thin and Light Laptop,Processing and Multitasking,Intel,Core i3,12th,512,8,Intel Integrated UHD Graphics,Windows,15.6 inch,full hd,,"1280 x 720 Resolution, 720p HD video at 30fps",1 Year International Travelers Warranty (ITW),4.2,"9,748,952 VND","14,932,445 VND",Acer
https://www.flipkart.com/acer-swift-go-14-evo-oled-intel-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-sfg14-71-58ub-thin-light-laptop/p/itm0a080194d6dd1?pid=COMGZKGGAHZBA3WY&lid=LSTCOMGZKGGAHZBA3WYWOBYJC&marketplace=FLIPKART&q=acer&store=6bo%2Fb5g&srno=s_1_2&otracker=search&iid=c1e00956-fd6b-40e5-9403-3680907330c6.COMGZKGGAHZBA3WY.SEARCH&ssid=wptpz2rg8w0000001715372112266&qH=e4721cdedd884fee,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/u/1/4/-original-imaguyt4gyzmcm9y.jpeg?q=70&crop=false,Acer Swift Go 14 EVO OLED Intel Core i5 13th Gen 13500H ,28646195.0,19196202.0,0.32,Swift Go 14 EVO OLED,Pure Silver,Thin and Light Laptop,Processing and Multitasking,Intel,Core i5,13th,512,16,Intel Integrated Iris Xe,Windows,14 Inch,2k,WQXGA,T-Type USB QHD camera with 2560 x 1440 resolution and 1440p QHD video at 30 fps with Temporal Noise Reduction,1 Year Onsite Warranty,4.3,"19,196,202 VND","28,646,195 VND",Acer
https://www.flipkart.com/acer-aspire-3-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-a315-59-36he-thin-light-laptop/p/itmc58479d0e2330?pid=COMGRSXP6D9ANEXN&lid=LSTCOMGRSXP6D9ANEXNBYCJYM&marketplace=FLIPKART&q=acer&store=6bo%2Fb5g&spotlightTagId=BestsellerId_6bo%2Fb5g&srno=s_1_1&otracker=search&fm=organic&iid=c1e00956-fd6b-40e5-9403-3680907330c6.COMGRSXP6D9ANEXN.SEARCH&ppt=sp&ppn=sp&ssid=wptpz2rg8w0000001715372112266&qH=e4721cdedd884fee,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/t/h/j/-original-imagwyp2uee8zxez.jpeg?q=70&crop=false,Acer Aspire 3 Intel Core i3 12th Gen 1215U ,13439475.0,9139452.0,0.31,Aspire 3,Pure Silver,Thin and Light Laptop,Processing and Multitasking,Intel,Core i3,12th,512,8,Intel Integrated UHD,Windows,15.6 inch,full hd,Full HD,"Webcam 720p HD video at 30 fps with Temporal Noise Reduction, Blue glass lens",1 Year Onsite Warranty,4.3,"9,139,452 VND","13,439,475 VND",Acer
https://www.flipkart.com/msi-modern-14-h-intel-core-i9-13th-gen-13900h-16-gb-1-tb-ssd-windows-11-home-d13mg-071in-thin-light-laptop/p/itm737774c12736c?pid=COMGXMY5GGGZYGGB&lid=LSTCOMGXMY5GGGZYGGBTEMLGI&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_24&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGXMY5GGGZYGGB.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/e/u/p/-original-imagyj9jhxeeum3w.jpeg?q=70&crop=false,MSI Modern 14 H Intel Core i9 13th Gen 13900H ,27119702.0,24072202.0,0.11,Modern 14 H,Classic Black,Thin and Light Laptop,Processing and Multitasking,Intel,Core i9,13th,1,16,Intel Integrated Iris Xe,Windows,14 inch,2k,"FHD+ , IPS-Level panel",HD type (30fps@720p)3D Noise Reduction (3DNR),1 Year Carry-in Warranty,0,"24,072,202 VND","27,119,702 VND",MSI
https://www.flipkart.com/msi-gf63-intel-core-i5-12th-gen-12450h-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-thin-12ucx-269in-gaming-laptop/p/itm754208221aaa5?pid=COMGZ5F3BTZ7QEVD&lid=LSTCOMGZ5F3BTZ7QEVDZKNNNS&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_23&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGZ5F3BTZ7QEVD.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/1/v/r/-original-imagpyc3aurzafgn.jpeg?q=70&crop=false,MSI GF63 Intel Core i5 12th Gen 12450H ,26510202.0,17672452.0,0.33,GF63,Black,Gaming Laptop,Gaming,Intel,Core i5,12th,256,16,NVIDIA GeForce RTX 2050,Windows,15.6 Inch,full hd,"Full HD, 144Hz 45%NTSC IPS-Level",HD type (30fps@720p),2 Year Carry-in Warranty,4.3,"17,672,452 VND","26,510,202 VND",MSI
https://www.flipkart.com/msi-modern-14-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-c12m-440in-c12mo-1021in-thin-light-laptop/p/itm350222138d6bb?pid=COMGMV6VJGYVBZSM&lid=LSTCOMGMV6VJGYVBZSMEGXIZN&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGMV6VJGYVBZSM.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/n/f/y/-original-imagvyw9hqh6srxw.jpeg?q=70&crop=false,MSI Modern 14 Intel Core i5 12th Gen 1235U ,20719952.0,12186952.0,0.41,Modern 14,Urban Silver,Thin and Light Laptop,"Processing and Multitasking, Entertainment",Intel,Core i5,12th,512,8,Intel Integrated Iris Xe,Windows,14 Inch,full hd,"Full HD, 60Hz 45%NTSC IPS-Level",HD type (30fps@728p),1 Year Carry-in Warranty,4.2,"12,186,952 VND","20,719,952 VND",MSI
https://www.flipkart.com/msi-katana-a17-ai-amd-ryzen-7-octa-core-8845hs-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-b8vf-845in-gaming-laptop/p/itmb8cea29b69554?pid=COMGXMSXAYCFC2VH&lid=LSTCOMGXMSXAYCFC2VHFGMYBY&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGXMSXAYCFC2VH.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/a/0/e/katana-a17-ai-b8vf-845in-gaming-laptop-msi-original-imagxpce3vd9wjxp.jpeg?q=70&crop=false,MSI Katana A17 AI AMD Ryzen 7 Octa Core 8845HS ,41138202.0,36566952.0,0.11,Katana A17 AI,Black,Gaming Laptop,Gaming,AMD,Ryzen 7 Octa Core,Unknow,1,16,NVIDIA GeForce RTX 4060,Windows,17.3 Inch,full hd,"FHD , 144Hz 45% NTSC",HD type (30fps@720p),2 Year Carry-in Warranty,0,"36,566,952 VND","41,138,202 VND",MSI
https://www.flipkart.com/msi-katana-15-intel-core-i5-12th-gen-12450h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3050-144-hz-b12udxk-1019in-gaming-laptop/p/itmd9333327f34a7?pid=COMGP8QVGQ36VP4T&lid=LSTCOMGP8QVGQ36VP4TIBJOYF&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_20&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGP8QVGQ36VP4T.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/e/6/c/-original-imags9wbfxv6hydz.jpeg?q=70&crop=false,MSI Katana 15 Intel Core i5 12th Gen 12450H ,30471952.0,26814952.0,0.12,Katana 15,Black,Gaming Laptop,Gaming,Intel,Core i5,12th,1,16,NVIDIA GeForce RTX 3050,Windows,15.6 Inch,full hd,"Full HD, 144Hz 45%NTSC IPS-Level",HD type (30fps@720p),2 Year On-Site & Carry-In Warranty,4.5,"26,814,952 VND","30,471,952 VND",MSI
https://www.flipkart.com/msi-pulse-17-intel-core-i9-13th-gen-13900h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-240-hz-b13vgk-652in-gaming-laptop/p/itm84c87f02469f3?pid=COMGRDC8SGSSARHQ&lid=LSTCOMGRDC8SGSSARHQEXIYT3&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGRDC8SGSSARHQ.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/f/4/f/pulse-17-b13vgk-252in-gaming-laptop-msi-original-imagmmhkf3gadpdf.jpeg?q=70&crop=false,MSI Pulse 17 Intel Core i9 13th Gen 13900H ,63384952.0,48756952.0,0.23,Pulse 17,Black,Gaming Laptop,Gaming,Intel,Core i9,13th,1,16,NVIDIA GeForce RTX 4070,Windows,17.3 Inch,full hd,"Full HD , 144Hz 45% NTSC",HD type (30fps@720p),2 Year Carry-in Warranty,5.0,"48,756,952 VND","63,384,952 VND",MSI
https://www.flipkart.com/msi-thin-a15-amd-ryzen-7-octa-core-7735hs-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-b7vf-064in-gaming-laptop/p/itmd5eccaf4e08b6?pid=COMGXMSXFWBVDRRW&lid=LSTCOMGXMSXFWBVDRRWDGWG4C&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_18&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGXMSXFWBVDRRW.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/c/d/k/thin-a15-b7vf-064in-gaming-laptop-msi-original-imagxpcfupgn28hx.jpeg?q=70&crop=false,MSI Thin A15 AMD Ryzen 7 Octa Core 7735HS ,34128952.0,30471952.0,0.1,Thin A15,Cosmos Gray,Gaming Laptop,Gaming,AMD,Ryzen 7 Octa Core,Unknow,1,16,NVIDIA GeForce RTX 4060,Windows,15.6 Inch,full hd,"FHD, 144Hz 45%NTSC IPS-Level",HD type (30fps@720p),2 Year Carry-in Warranty,0,"30,471,952 VND","34,128,952 VND",MSI
https://www.flipkart.com/msi-modern-14-h-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-d13mg-073in-thin-light-laptop/p/itma3487f87490c9?pid=COMGXMY58FZSXHQW&lid=LSTCOMGXMY58FZSXHQWTPNSPG&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_17&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGXMY58FZSXHQW.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/a/v/b/-original-imagyj9jhynud4yh.jpeg?q=70&crop=false,MSI Modern 14 H Intel Core i5 13th Gen 13420H ,21024702.0,17977202.0,0.14,Modern 14 H,Classic Black,Thin and Light Laptop,Processing and Multitasking,Intel,Core i5,13th,512,16,Intel Integrated Iris Xe,Windows,14 inch,2k,"FHD+ , IPS-Level panel",HD type (30fps@720p)3D Noise Reduction (3DNR),1 Year Carry-in Warranty,0,"17,977,202 VND","21,024,702 VND",MSI
https://www.flipkart.com/msi-katana-15-intel-core-i7-12th-gen-12650h-8-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-144-hz-b12udxk-1017in-gaming-laptop/p/itm188ece15c17f9?pid=COMGP8QVZHRWWNZF&lid=LSTCOMGP8QVZHRWWNZFGMXUA2&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGP8QVZHRWWNZF.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/6/c/u/-original-imags9wcjj6g4gms.jpeg?q=70&crop=false,MSI Katana 15 Intel Core i7 12th Gen 12650H ,31690952.0,22853202.0,0.27,Katana 15,Black,Gaming Laptop,Gaming,Intel,Core i7,12th,512,8,NVIDIA GeForce RTX 3050,Windows,15.6 Inch,full hd,"Full HD, 144Hz 45%NTSC IPS-Level",HD type (30fps@720p),2 Year On-Site & Carry-In Warranty,4.9,"22,853,202 VND","31,690,952 VND",MSI
https://www.flipkart.com/msi-modern-14-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-home-c12m-444in-thin-light-laptop/p/itm14008c2637d02?pid=COMGPXFYFJPWCQDY&lid=LSTCOMGPXFYFJPWCQDYUPVWCA&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_15&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGPXFYFJPWCQDY.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/8/v/p/-original-imagvyw9dqmvqxmv.jpeg?q=70&crop=false,MSI Modern 14 Intel Core i3 12th Gen 1215U ,17977202.0,10663202.0,0.4,Modern 14,Urban Silver,Thin and Light Laptop,"Processing and Multitasking, Entertainment",Intel,Core i3,12th,512,16,Intel Integrated UHD,Windows,14 Inch,full hd,"Full HD, 60Hz 45%NTSC IPS-Level",HD type (30fps@720p),1 Year Carry-in warranty,4.3,"10,663,202 VND","17,977,202 VND",MSI
https://www.flipkart.com/msi-pulse-17-intel-core-i7-13th-gen-13700h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4070-144-hz-b13vgk-252in-gaming-laptop/p/itm6e67aced25634?pid=COMGMGSJE3UCUXT4&lid=LSTCOMGMGSJE3UCUXT4YPEZM3&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_14&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGMGSJE3UCUXT4.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/f/4/f/pulse-17-b13vgk-252in-gaming-laptop-msi-original-imagmmhkf3gadpdf.jpeg?q=70&crop=false,MSI Pulse 17 Intel Core i7 13th Gen 13700H ,63384952.0,41138202.0,0.35,Pulse 17,Steel Gray,Gaming Laptop,Gaming,Intel,Core i7,13th,1,16,NVIDIA GeForce RTX 4070,Windows,17.3 Inch,full hd,"Full HD, 144Hz 45% NTSC",HD type (30fps@723p),2 Year Carry-in Warranty,4.2,"41,138,202 VND","63,384,952 VND",MSI
https://www.flipkart.com/msi-katana-17-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-240-hz-b12vfk-673in-gaming-laptop/p/itm9f5e6b12f51c6?pid=COMGRDC8M7XP6FV5&lid=LSTCOMGRDC8M7XP6FV53H1M2B&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGRDC8M7XP6FV5.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/j/k/x/-original-imagtfzmyxguhhjh.jpeg?q=70&crop=false,MSI Katana 17 Intel Core i7 12th Gen 12650H ,45709452.0,32300452.0,0.29,Katana 17,Black,Gaming Laptop,Gaming,Intel,Core i7,12th,1,16,NVIDIA GeForce RTX 4060,Windows,17.3 Inch,2k,"QHD , 240Hz DCI-P3 100% typical",HD type (30fps@720p),2 Year Carry-in Warranty,4.9,"32,300,452 VND","45,709,452 VND",MSI
https://www.flipkart.com/msi-gf63-intel-core-i5-12th-gen-12450h-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-thin-12ve-267in-gaming-laptop/p/itm523261b42e46b?pid=COMGZ5F3RTSNVFES&lid=LSTCOMGZ5F3RTSNVFESVG59K0&marketplace=FLIPKART&q=msi+laptop&store=6bo%2Fb5g&srno=s_1_12&otracker=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_3_na_na_ps&iid=9cc11036-4273-4eff-a431-6b8ab425fce8.COMGZ5F3RTSNVFES.SEARCH&ssid=gjidqquh400000001715782229654&qH=a78e1dc0934db8a3,https://rukminim2.flixcart.com/image/416/416/xif0q/computer/7/n/j/-original-imagpyc3eyefdjuc.jpeg?q=70&crop=false,MSI GF63 Intel Core i5 12th Gen 12450H ,35043202.0,19805702.0,0.43,GF63,Black,Gaming Laptop,Gaming,Intel,Core i5,12th,256,16,NVIDIA GeForce RTX 4050,Windows,15.6 Inch,full hd,"Full HD, 144Hz 45%NTSC IPS-Level",HD type (30fps@720p),2 Year Carry-in Warranty,4.5,"19,805,702 VND","35,043,202 VND",MSI
